,year,CCodeA3,ccode,X,CCodeA3.x,Country.Name.x,GDP,GDPGrowth,polity2,durable,trade.in.GDP,UNCTAD.FDI.out,UNCTAD.FDI.outstock,UNCTAD.FDI.in,UNCTAD.FDI.in.stock,GDP.PerCapita,GDP.PerCapita.PPP,ExPriskShort,ExPriskLongMed,ExPriskSpecial,CommRisk,WarRiskFDI,FDIExpro,FDITransfer,PRS_VA,PRS_PV,PRS_GE,PRS_RQ,PRS_RL,PRS_CC,vae,pve,gee,rqe,rle,cce,tech.ex,TaxRate,icrg_qog,ti_cpi,gwf_regimetype,gwf_party,gwf_personal,gwf_military,gwf_monarch,CHN,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_partipdem,v2x_egaldem,ccodecow,ccodealp,imf_ab,imf_exp,imf_gd,imf_gdpgr,imf_gns,imf_inflch,imf_inv,imf_nd,imf_ppgdp,imf_ue,bti_cps,unna_er,unna_gcf,hf_taxbur,ictd_taxcorp,ictd_taxgs,ictd_taxinc,ictd_taxind,ictd_taxindirect,ictd_taxpaywf,ictd_taxprop,ictd_taxtrade,bmr_dem,dpi_checks,gir_ga,sgi_qdai,sgi_qdcr,sgi_qdrl,no_ufs,p_autoc,p_democ,dpi_pr,iaep_evp,iaep_lap,iaep_lrit,iaep_lvp,h_polcon5,p_fragment,p_parcomp,p_parreg,p_xconst,p_xrcomp,p_xropen,h_lfup,ht_partsz,jw_avgballot,jw_avgballot2,jw_avgvote,jw_avgvote2,jw_indy,jw_indy2,jw_mdist,jw_mdist2,jw_mmdballot,jw_mmdballot2,jw_oneparty,jw_persr,jw_smdballot,jw_smdvote,vi_rcbg,vi_rcbm,vi_rsg,vi_rsm,vi_udr,vi_wcoord,wdi_agedr,vi_wgi,wdi_empagr,wdi_empind,wdi_empser,wdi_lfpedua,wdi_lfpedub,wdi_lfpedui,wdi_oilrent,wef_elec,wef_qair,wef_qoi,wef_qport,wef_qrail,wef_qroad,gcb_ppa,gcb_pparl,PA.NUS.FCRF,PX.REX.REER,TM.VAL.AGRI.ZS.UN,TM.VAL.FOOD.ZS.UN,TM.VAL.FUEL.ZS.UN,TM.VAL.MANF.ZS.UN,TM.VAL.MMTL.ZS.UN,TM.VAL.MRCH.CD.WT,TM.VAL.INSF.ZS.WT,TM.VAL.OTHR.ZS.WT,TM.VAL.SERV.CD.WT,TX.VAL.INSF.ZS.WT,TX.VAL.OTHR.ZS.WT,TX.VAL.SERV.CD.WT,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS
21,1990,EGY,651,630,EGY,"Egypt, Arab Rep.",43130416913,5.70174926,-6,38,52.76088472,12,162.62,734,11042.55,751.2411237,3819.28637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3888889,NA,party-personal-military,1,0,0,0,0,0.2199025,0.164906263,0.18056189,0.114696926,0.110260656,651,EGY,-2.699,NA,NA,2.35,21.165,21.219,27.413,NA,NA,8.044,NA,1.55,31.15396451,NA,3.641869625,2.844221006,4.201015369,0.559145744,6.371292567,NA,0.000989638,2.886775461,0,2,NA,NA,NA,NA,1,6,0,0,1,1,3,1,0.253401665,NA,2,4,3,1,4,NA,0.79633868,1,NA,1,NA,1,NA,2,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,83.53183267,NA,38.97999954,20.68000031,40.08000183,NA,NA,NA,15.88145376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,1990,GAB,481,658,GAB,Gabon,5952293766,5.192237277,-6,0,76.89744539,28.7955,166.586,73.4579,1208.448,6251.017385,12604.09454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47222224,NA,party-personal,1,0,0,0,0,0.209867082,0.156097441,0.189707404,0.096479741,0.152726022,481,GAB,2.367,22.593,89.994,5.147,22.723,15.369,21.132,NA,NA,NA,NA,272.264788,21.31649235,NA,NA,2.839327114,NA,NA,NA,NA,NA,3.33186345,0,1,NA,NA,NA,NA,1,NA,NA,NA,0,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,0.58878505,NA,NA,NA,NA,NA,NA,12.33333333,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.70519175,NA,NA,NA,NA,NA,NA,NA,33.64870589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,1990,GTM,90,711,GTM,Guatemala,7650125217,3.10256318,3,4,45.86948547,NA,1.00E-05,59.3,1734.2,825.8073881,3296.802127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666667,NA,indirect military,0,0,1,0,0,0.400988127,0.206382037,0.248267646,0.260248608,0.146684623,90,GTM,-2.996,NA,NA,3.101,12.8,37.977,15.315,NA,NA,NA,NA,4.485758333,15.0442357,NA,NA,3.263686275,NA,NA,5.67372549,NA,NA,1.655215686,1,2,NA,NA,NA,NA,1,1,4,1,1,1,3,1,0.452278505,NA,3,2,3,3,4,NA,0.50999999,0,NA,0,NA,1,NA,10.08695652,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,96.89386433,NA,12.94999981,29.80999947,57.20999908,NA,NA,NA,0.288734434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,1990,HTI,41,765,HTI,Haiti,NA,NA,7,0,NA,-8,NA,8,148.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.81534997,NA,0.11111111,NA,military-personal,0,0,1,0,0,0.206140646,0.082165548,0.094848254,0.126879634,0.110533891,41,HTI,-5.029,NA,NA,-0.44,52.858,21.276,NA,NA,NA,NA,NA,5,19.92006691,NA,NA,3.163150619,1.101321586,NA,6.232640459,NA,0,1.388117354,0,1,NA,NA,NA,NA,1,0,7,NA,1,1,1,1,0.524073612,NA,3,2,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.18034124,NA,65.62999725,8.800000191,22.82999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1990,HUN,310,790,HUN,Hungary,NA,NA,10,0,NA,NA,159.115,553.809,569.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79166669,NA,party-based,1,0,0,0,0,0.640375057,0.552203848,0.511446518,0.358493621,0.558466225,310,HUN,1.105,NA,NA,-3.497,24.982,28.97,26.613,NA,NA,2.082,NA,63.20586667,25.60419376,NA,6.328820904,16.04196374,12.7456064,6.416785496,19.00961129,0.074075446,0.032408008,2.967647549,1,1,NA,NA,NA,NA,1,0,10,NA,1,1,3,1,0.6667,NA,5,5,7,3,4,NA,0.44,0.911917098,NA,0.455958549,NA,1,NA,6.168393782,12.16373057,0,NA,0,10,2,1,0,2,2,3,83.09583333,2,51.2169965,5,18.20999908,36.79000092,45.00999832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1990,IDN,850,818,IDN,Indonesia,1.06141E+11,7.242131639,-7,23,52.89186144,-11,86,1092,8732.45,585.0010311,2989.53415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592896922,NA,0.12962963,NA,party-personal-military,1,0,0,0,0,0.193424686,0.057311103,0.094984562,0.067063201,0.141572377,850,IDN,-2.315,NA,NA,9.002,23.082,7.843,42.499,NA,NA,2.4,NA,1842.813333,28.40055538,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,2,7,0,1,1,1,3,1,0,NA,2,4,2,1,4,NA,0.82596684,NA,NA,NA,NA,1,NA,18.51851852,NA,NA,NA,1,NA,NA,NA,0,1,0,0,NA,NA,67.27571867,4,55.86999893,13.72999954,30.22999954,NA,NA,NA,9.450967898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1990,IND,750,843,IND,India,3.16697E+11,5.533454563,8,40,15.67452157,6,124.0707918,236.69,1656.81,363.9640873,1134.222274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.943481192,NA,0.4212963,NA,NA,0,0,0,0,0,0.713798031,0.541329126,0.62240881,0.451527692,0.490962187,750,IND,-2.947,25.371,NA,5.534,23.086,11.197,26.032,NA,NA,NA,NA,17.5035,30.24567396,NA,0.910080312,8.931069306,1.826813508,0.916903782,12.89857594,0,0.119751899,3.521592871,1,6,NA,NA,NA,NA,3,0,8,1,1,1,1,1,0.547206211,NA,3,2,7,3,4,0.613561726,0.36761904,2,NA,1,NA,1,NA,1,NA,NA,NA,0,10,2,1,2,3,1,2,NA,3,71.69596483,3,NA,NA,NA,NA,NA,NA,1.741584739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1990,IRN,630,871,IRN,"Iran, Islamic Rep.",1.24813E+11,13.83378001,-6,8,37.0805677,55.996,55.996,-361.95,2039.47,2219.842302,7363.390293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30555555,NA,NA,1,0,0,0,0,0.177282162,0.117992162,0.187789968,0.077025759,0.179529361,630,IRN,-0.474,20.404,NA,13.595,33.022,9,31.801,NA,NA,14.2,NA,394.2,33.02184263,NA,1.297021274,0.724405748,1.705022922,0.406693111,2.169815049,0.33184483,0.376858482,1.39647004,0,1,NA,NA,NA,NA,1,6,0,NA,0,1,3,1,0,NA,2,4,3,1,4,NA,1,1,NA,1,NA,NA,NA,1.37755102,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,94.98847017,NA,NA,NA,NA,NA,NA,NA,20.05676801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1990,JOR,663,912,JOR,Jordan,4160003917,0.97375649,-4,1,149.453389,-31.483,157.6039628,37.65,1367.515205,1168.349421,4061.075701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.591485564,NA,0.44444445,NA,monarchy,0,0,0,1,0,0.228907124,0.19374917,0.197960972,0.086337835,0.202080931,663,JOR,-15.71,44.323,219.734,-0.28,15.246,16.192,30.796,219.734,NA,16.8,NA,0.663711667,31.86298392,NA,3.211155378,6.011227816,4.129300978,0.829771822,13.68453459,0.161173488,0.032234698,6.773994929,0,1,NA,NA,NA,NA,1,5,1,NA,1,1,1,1,0.285696203,NA,3,3,3,1,2,0,0.38749999,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.93328792,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1990,KEN,501,964,KEN,Kenya,8572359163,4.192050974,-7,21,57.02091368,-0.442650559,98.677,57.1,667.93,366.3008909,1538.59282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03288515,NA,0.58333331,NA,party-based,1,0,0,0,0,0.202289181,0.128537286,0.195395577,0.097211044,0.136855979,501,KEN,-5.79,23.059,NA,4.134,15.081,17.782,26.302,NA,NA,NA,NA,22.91476667,18.71748148,NA,NA,6.140709941,4.302662099,NA,8.578035346,NA,NA,2.172695349,0,1,NA,NA,NA,NA,1,7,0,NA,0,1,2,.a,0,NA,1,4,3,1,4,NA,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,0,10,2,1,NA,NA,NA,NA,NA,NA,107.0590641,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1990,KHM,811,992,KHM,Cambodia,NA,NA,1,0,NA,NA,1.00E-05,NA,37.74641517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,party-based,1,0,0,0,0,0.074765945,0.021942136,0.02528376,0.030532105,0.059510904,811,KHM,NA,NA,NA,1.118,5.338,141.8,8.949,NA,NA,NA,NA,426.25,8.305380899,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,0,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.34217023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,1990,LBN,660,1020,LBN,Lebanon,2838485354,26.53316009,NA,0,117.9168669,-15.97430324,43.33147172,6.45,53.13,1050.117851,5078.706758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11111111,NA,NA,0,0,0,0,0,0.387919836,0.207276308,0.236752115,0.107291435,0.252030348,660,LBN,-38.683,39.448,NA,-13.421,17.77,68.9,NA,NA,NA,NA,NA,695.0891667,29.7184503,NA,NA,NA,NA,NA,0.202736949,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,1,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.77706918,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,1990,LBY,620,1048,LBY,Libya,28901836158,NA,-7,39,70.79780086,105.234,1320.764,158.911,678.043,6514.321504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3611111,NA,personal,0,1,0,0,0,0.074378604,0.054841012,0.027808188,0.045372956,0.148196269,620,LBY,7.006,30.956,NA,3.72,NA,0.721,23.033,NA,NA,NA,NA,0.28317719,18.61576054,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,7,0,NA,1,1,2,0,0,NA,1,4,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.35549988,NA,NA,NA,NA,NA,NA,NA,35.77241745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,1990,LKA,780,1076,LKA,Sri Lanka,8032551173,6.399995307,5,42,68.24391517,0.82,8.2,43.3514,679.2514,463.5132257,2334.773757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597690529,NA,0.33333334,NA,party-based,1,0,0,0,0,0.45967969,0.272750452,0.285118795,0.266051316,0.318916479,780,LKA,-3.981,26.206,81.596,6.174,21.957,21.495,25.938,NA,NA,15.897,NA,40.06291667,22.93360775,NA,1.14998359,8.241023958,1.926353791,0.7763702,13.31906794,0,0.82441746,5.078043978,0,3,NA,NA,NA,NA,1,1,6,1,0,1,3,0,0.399596698,NA,3,3,5,3,4,NA,0.56306309,1,NA,1,NA,1,NA,9.782608696,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,60.18825638,NA,47.81000137,20.56999969,29.96999931,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,1990,MAR,600,1104,MAR,Morocco,30180108562,3.411812226,-8,25,54.62668742,13,154.7732477,165,3011.053046,1202.567531,2528.458556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44444445,NA,monarchy,0,0,0,1,0,0.192124352,0.176182194,0.100363897,0.088120281,0.110180122,600,MAR,-2.365,24.444,76.271,4.035,25.767,6.026,28.378,76.271,NA,NA,NA,8.242341667,30.89862602,NA,2.1860955,9.011312381,5.343431663,2.200969633,13.44058789,0,0.015276136,4.030487952,0,1,NA,NA,NA,NA,1,8,0,0,1,1,3,1,0,NA,2,4,2,1,2,NA,0.27124184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.32969272,NA,3.880000114,36.41999817,59.47999954,NA,NA,NA,0.008925467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,1990,MEX,70,1132,MEX,Mexico,2.6271E+11,5.068306313,0,2,38.30615768,223.23886,2672.373179,2633.238,22424,3077.747087,6037.003546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.429322322,NA,0.5,NA,party-based,1,0,0,0,0,0.402240876,0.201455654,0.285420435,0.240422058,0.198753789,70,MEX,-2.5,24.69,NA,5.176,17.894,26.65,20.425,NA,NA,2.742,NA,2.812599167,24.73809617,NA,NA,7.57356327,4.135719552,NA,8.577192225,0.097583322,0.000357885,0.843773635,0,2,NA,NA,NA,NA,3,2,2,1,1,1,3,1,0.292714038,NA,3,2,4,1,4,0.119047619,0.51999998,0.6,0,0.6,0,1,0,16.6,1,0,NA,1,6,1,1,1,2,0,2,NA,NA,76.42674161,2,22.64999962,27.79000092,46.13000107,NA,NA,NA,5.970032607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1990,MUS,590,1173,MUS,Mauritius,2653480001,7.186736771,10,22,137.112069,0.538231238,1.3,40.97285296,167.75,2506.179312,4774.348669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561279387,NA,NA,NA,NA,0,0,0,0,0,0.817745291,0.698156003,0.763342371,0.516800155,0.626052882,590,MUS,-4.595,NA,NA,7.187,24.225,10.705,33.113,NA,NA,2.824,NA,14.86346667,30.20811074,NA,1.718967025,5.898451566,3.167858429,1.448891404,16.5767272,0,0.021348835,10.59056536,1,4,NA,NA,NA,NA,1,0,10,0,1,1,3,1,0.741342716,NA,5,5,7,3,4,NA,0.45714286,2,NA,1,NA,NA,NA,2.952380952,NA,2,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,50.81856759,NA,16.67000008,43.11999893,40.02999878,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,1990,MYS,820,1201,MYS,Malaysia,44024178343,9.00852714,4,19,146.8882525,129,753.285,2611,10318,2440.591801,6819.885822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.21144015,NA,0.55555558,NA,party-based,1,0,0,0,0,0.266155194,0.163592334,0.184011425,0.163293074,0.217301032,820,MYS,-1.868,33.644,75.182,9.007,28.617,3.043,35.433,NA,NA,5.055,NA,2.704875,32.36032616,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,3,1,5,0,1,1,2,1,0.189018182,NA,3,3,5,2,4,NA,0.42011833,2,NA,1,NA,1,NA,1,NA,NA,NA,0,10,2,1,1,2,0,1,16.482,NA,68.69899922,5,25.98999977,27.53000069,46.47999954,NA,NA,NA,9.744353569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,1990,NAM,565,1229,NAM,Namibia,2804379662,2.047459978,6,0,93.27663226,1.352751109,79.6097561,29.56727425,2046.829268,1982.325243,3696.56091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44444445,NA,NA,0,0,0,0,0,0.543134289,0.406472969,0.46748296,0.285938934,0.36191095,565,NAM,0.971,26.86,NA,NA,28.818,NA,27.874,NA,NA,NA,NA,2.587320833,29.57910941,NA,4.150326797,6.529139434,8.921568627,4.768518519,12.70424837,NA,0.16748366,6.086601307,0,NA,NA,NA,NA,NA,2,0,6,1,,,NA,,NA,NA,4,2,5,2,4,NA,0.56944442,0,NA,0,NA,NA,NA,72,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,88.87920181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1990,NGA,475,1257,NGA,Nigeria,30757075595,12.76600917,-5,6,53.03022086,414.6,1218.886,1002.5,8538.599,322.8411826,1965.827996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33333334,NA,military,0,0,1,0,0,0.204990744,0.092580781,0.089617893,0.129846416,0.135970308,475,NGA,8.024,NA,71.682,NA,20.216,NA,12.192,NA,NA,NA,NA,8.038285,16.78389779,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,3,5,0,NA,.e,.e,NA,.e,0,NA,2,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.76159709,NA,NA,NA,NA,NA,NA,NA,45.05592272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,1990,PAK,770,1298,PAK,Pakistan,40010424929,4.458586815,8,2,38.90949489,2,244.9531709,278.3311425,1891.702601,371.5726219,1974.517294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071649495,NA,0.33796296,NA,NA,0,0,0,0,0,0.419734982,0.234990111,0.240259453,0.262547693,0.193020888,770,PAK,-2.63,NA,NA,4.589,16.306,9.051,18.935,NA,NA,3.13,NA,21.707375,17.78574497,NA,NA,4.315234972,1.2974148,NA,8.832692249,0,0.03486284,4.517457277,1,5,NA,NA,NA,NA,3,0,8,0,0,1,2,1,0.281186035,NA,3,2,7,3,4,0,0.50480771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.36321906,NA,51.15000153,19.80999947,28.92000008,NA,NA,NA,1.108584891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1990,PER,135,1335,PER,Peru,26410386669,-4.982563536,8,10,29.4696769,49.7,121.6268525,41.1,1330,1210.005978,3433.763634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30555555,NA,NA,0,0,0,0,0,0.64303154,0.423721678,0.428851657,0.354878352,0.320088392,135,PER,-5.145,NA,NA,-5.09,15.843,NA,15.208,NA,NA,8.3,NA,0.187885579,18.06528448,NA,0.624130802,6.393722984,0.696673558,0.064273633,9.985341101,0,0.918624319,2.115579778,0,4,NA,NA,NA,NA,1,0,8,1,0,1,1,1,0.485579859,NA,3,2,7,3,4,0.642937853,0.33333334,1,NA,2,NA,NA,NA,NA,NA,1,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,73.9030024,NA,NA,NA,NA,NA,NA,NA,2.757456115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1990,PHL,840,1363,PHL,Philippines,44311593756,3.036966294,8,3,60.80026958,22,405,550,3267.943,715.3105853,2591.926586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666667,NA,NA,0,0,0,0,0,0.610638015,0.448944334,0.545105821,0.419881113,0.353812451,840,PHL,-5.489,19.352,NA,3.037,22.883,13.201,28.372,NA,NA,8.4,NA,24.3105,27.40541963,NA,1.621237957,4.56056648,4.146626236,1.316494612,8.566244719,0,0.02956716,3.670863747,1,2,NA,NA,NA,NA,1,0,8,0,1,1,3,1,0.360914294,NA,3,2,7,3,4,0.15942029,0.79000002,NA,NA,NA,NA,NA,1,NA,13,NA,NA,0,NA,NA,NA,2,2,0,2,29.70000486,4,78.83060218,3,45.20000076,15.02999973,39.70000076,NA,NA,NA,0.07378226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1990,POL,290,1391,POL,Poland,65977749037,NA,5,0,45.27967601,5.357,95,88,109,1731.209531,6178.849301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68981481,NA,NA,0,0,0,0,0,0.486264878,0.446652402,0.428832025,0.239152406,0.424792249,290,POL,4.94,NA,NA,-7.171,26.92,585.8,25.292,NA,NA,6.3,NA,0.95,25.5837358,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,5,1,0,1,2,1,0.778977188,NA,4,2,4,2,4,0.02,0.37608695,0.7,NA,0.35,NA,NA,NA,5.902857143,2.040816327,1,NA,0,10,2,1,0,2,0,3,36.6902834,1,54.01497806,3,25.20000076,37.02999878,35.81000137,NA,NA,NA,0.015931012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
